Dom,100
Dom2,32
Highh,12
Double,8
Red,8
GUI,8
Brrp,8
Test,5
Yelow,4
Guessing,4
Bad,4
Memo,3
Dom91,2
Dom001,0
Zebra,0
ss,0
Aleins,0
Dom90,0
fs,0
1,0
fd,0
op,0
adf,0
grr,0
fsdf,0
sdf;slkf,0
445,0
Dom1,-2
